id,sent,open
10205066,20120130,20120130
10755138,20110718,
10205023,20110725,
10735734,20150608,
10200889,20120125,
10195795,20110716,
10785905,20140422,
10215146,20131230,20140105
10217183,20110716,
10204618,20120409,
10204618,20120411,
10204618,20140609,
10215915,20110719,
10215562,20120322,
10217167,20110712,
10217178,20110716,
10221573,20131106,
10216431,20120206,
10732592,20120116,
10196063,20110921,
10195021,20120216,
10195046,20120213,
10778884,20120130,20120130
10231290,20120220,20120220
10195962,20110901,
10195961,20110901,
10200495,20111008,
10200500,20111005,
10691379,20140602,
10691382,20140616,
10053604,20110819,
10060351,20110930,
10060598,20111222,
10935342,20150714,
10532181,20120209,
10532181,20140531,20140605
10196547,20120106,
10196547,20141006,20141006
10587166,20110915,
10199154,20110716,
10196038,20110917,
10197321,20111005,
10184120,20120411,
10184120,20120410,
10216483,20140612,20140612
10248670,20111116,
10231292,20111226,
10199803,20110817,
10203615,20111104,20111104
10200299,20120214,
10202578,20110725,
10198100,20120222,20120222
10196253,20110920,
10196255,20110920,
10196259,20111007,
10198021,20120210,
10198030,20120211,
10195806,20131011,
10196838,20110711,
10194802,20120116,20120116
10194803,20140215,20140215
10879677,20151030,
10231627,20120326,20120326
10232172,20111223,
10233526,20120121,
10233768,20110727,
10233768,20120222,
10206090,20140219,20140219
10206090,20150323,
10195641,20110912,
10858002,20150818,
10231044,20120125,
10196333,20111004,
10194629,20110903,
10194629,20150204,
10206044,20120228,
10206197,20110725,
10200394,20110831,20110831
10205160,20110920,
10195792,20110716,
10686601,20120317,20120317
10196567,20120209,
10183901,20120125,20120125
10052998,20110914,
10200329,20110726,
10200421,20110910,
10201978,20110819,
10202586,20110725,
10196294,20110927,20110927
10196316,20111001,
10199038,20110711,
10200333,20110726,
10183018,20150917,
10196574,20120117,
10180477,20110725,
10180496,20110725,
10180497,20110725,
10194760,20111107,
10194852,20110917,20110917
10183003,20110920,
10630568,20131227,
10231870,20110725,
10231877,20110725,
10231878,20110725,
10231882,20110725,
10204825,20140130,20140130
10196668,20140116,20140116
10196215,20111115,
10196222,20110926,
10196120,20111206,20111206
10196121,20110906,
10816321,20110906,20110906
10196078,20110829,
10196079,20110829,20110829
10199162,20110725,
10194378,20120220,
10808589,20141013,
10808589,20141212,
10631546,20131126,
10690898,20120324,
10196229,20110915,
10627372,20110915,
10196297,20110927,
10196552,20120207,20120207
10196552,20141007,
10543633,20120310,
10196102,20110901,
10196101,20110901,
10196111,20111001,
10196152,20110915,
10216020,20131118,20131118
10195380,20120106,
10089825,20120402,
10089825,20140502,
10196273,20111019,
10196273,20140217,
10196278,20111013,
10198099,20120221,20120221
10200090,20110721,
10203967,20140528,20140528
10203856,20120216,
10196561,20110817,20110817
10196877,20110716,
10203256,20110722,
10195746,20110719,
10194339,20141006,
10194338,20141006,20141021
10194338,20151030,20151031
10195774,20110725,
10195580,20120208,
10200050,20120303,20120303
10314188,20110711,
10743682,20131227,
10195287,20111117,
10909468,20150501,
10203836,20120210,
10194377,20110817,
10194799,20110726,
10194799,20140113,20140113
10194799,20140313,
10194799,20150813,
10663526,20140310,20140310
10174427,20120208,
10182042,20111216,
10194813,20111008,
10194796,20131010,
10197622,20140310,20140310
10197633,20111212,
10197666,20111221,20111221
10196064,20110921,
10196068,20110916,
10182216,20120128,
10194832,20120216,
10194832,20150519,
10194832,20140318,20140318
10194832,20150417,
10196345,20111007,
10693855,20111007,
10196370,20111017,20111017
10196370,20140417,
10874329,20151007,
10196381,20111112,
10122057,20110711,
10196053,20110915,
10196053,20131217,20131217
10198096,20120218,
10205085,20110820,
10206069,20140405,20140406
10206069,20150608,20150609
10200504,20111007,
10200294,20110906,
10197155,20110822,
10205711,20111128,20111128
10076788,20110726,
10195648,20110725,20110725
10196476,20120109,20120109
10454655,20111226,20111226
10181284,20120312,
10181301,20110723,
10181423,20110725,20110725
10194943,20110726,
10174716,20110727,
10173431,20110726,
10173482,20110827,
10182182,20120119,
10170879,20120218,
10170879,20140217,20140217
10170879,20140320,20140320
10170879,20150420,
10180890,20111011,20111011
10198023,20120210,
10166600,20110725,
10166611,20110725,
10174116,20111226,
10688228,20140519,
10688228,20150721,
10688230,20120116,20120116
10688230,20140519,20140519
10688230,20150721,20150807
10194947,20120116,
10196957,20120228,
10195739,20110718,
10195780,20110711,
10197864,20111013,
10197864,20120119,
10196216,20110916,
10196105,20110901,
10194688,20150821,20150908
10197883,20120119,
10199163,20110725,
10195801,20110718,
10201568,20120403,
10196157,20110908,
10196158,20110908,20110908
10196187,20111112,
10196207,20120214,20120214
10195789,20110725,
10192987,20110711,
10200114,20110723,
10196289,20110926,
10194635,20111209,20111209
10194635,20140109,
10194635,20150210,
10196330,20111020,20111020
10200590,20111107,
10888279,20150417,20150417
10578794,20111217,
10203798,20120125,
10472507,20111115,
10172227,20111115,
10173071,20110719,
10173074,20110719,
10173178,20120302,
10174365,20120128,
10277166,20111217,
10092199,20110723,
10444761,20120309,
10608328,20120309,
10174473,20111214,
10754271,20120105,
10171943,20140118,
10171943,20140519,
10840681,20140917,20140918
10180466,20110725,
10183434,20110725,
10195551,20140712,20140712
10195551,20150813,
10184043,20110723,20110723
10196510,20111115,
10053046,20110930,
10180451,20110725,
10194711,20131031,20131101
10194711,20141127,20141127
10194516,20120317,
10194516,20150616,20150710
10198427,20110905,
10205396,20110711,
10197655,20111222,
10195929,20110830,20110830
10196030,20110915,
10182240,20120201,
10182277,20120207,20120207
10205016,20110711,
10678848,20110926,
10678848,20140617,20140617
10678848,20150917,20150917
10196315,20111001,
10180631,20110726,20110726
10174239,20120116,
10181843,20111104,20111104
10179719,20151002,20151002
10171807,20120312,
10173075,20110720,
10174575,20111128,
10172747,20120216,
10171543,20120319,
10193660,20110916,
10175613,20110716,
10173028,20110712,
10173079,20120312,
10169307,20111229,
10170825,20120119,20120119
10672595,20140426,
10930909,20150716,
10171733,20140915,
10171754,20140916,
10174320,20120121,
M150_852710,20110926,
10172748,20120116,
10173835,20111115,
10180098,20111129,20111129
10196396,20120126,
10194686,20120109,20120109
10195773,20110725,
10195778,20110725,20110725
10195815,20110725,20110725
10630673,20140220,
10195834,20131211,20131211
10194149,20110819,20110819
10194149,20131220,20131221
10867042,20110930,
10180320,20110916,20110916
10623250,20110825,
10179761,20111114,
10181516,20110826,
10167913,20110726,
10167913,20150813,20150813
10180479,20110725,
10180498,20110725,
10171498,20120128,20120128
10201038,20140124,
10087066,20120330,
10183419,20110711,
10183422,20110711,
10183448,20110725,
10180627,20110726,
10180628,20110726,
10183516,20131130,
10203242,20110723,
10203257,20120313,
10196046,20110822,
10172428,20110921,
10173721,20111021,
10172599,20131217,20131217
10172599,20150117,
10171648,20120131,
10179973,20140116,20140116
10173611,20110920,
10173578,20110915,
10174384,20120202,
10174420,20120207,
10173023,20110711,
10173081,20120312,
10174257,20120116,
10663547,20140116,20140116
10214055,20120125,
10200046,20110711,
10200082,20110720,
10196249,20110920,
10196272,20120116,20120116
10172882,20120210,20120210
10172927,20120214,
10174554,20120220,
10300747,20140929,20140930
10300747,20151030,20151101
10197320,20111004,
10197325,20111005,
10085976,20110819,20110819
10085976,20131118,20131118
10173430,20110817,
10085989,20150415,
10171635,20120407,20120407
10171635,20120411,
10171847,20120404,
10172917,20110915,20110915
10181481,20110820,
10172419,20111115,20111115
10172419,20131114,20131114
10172419,20140314,20140314
10172419,20140814,20140814
10172419,20141215,20141215
10172419,20150413,20150413
10172419,20150917,20150917
10172446,20110926,
10849429,20110723,
10174332,20120126,20120126
10171688,20120220,20120220
10171688,20131021,
10171688,20140218,
10166870,20111007,
10174193,20120105,
10174232,20120117,
10174252,20120116,
10174261,20120116,
10172349,20131211,20131214
10173423,20110820,
10171351,20110819,
10171351,20140217,
10171351,20150319,
10183441,20110720,20110720
10800516,20120216,
10173844,20111116,20111116
10173846,20111115,
10179328,20131012,
10092102,20110712,
10694339,20140614,
10169479,20111105,20111105
10091789,20111213,
10168552,20120202,
10195144,20120305,
10214605,20111111,
10202577,20110719,
10200070,20110720,
10198836,20141017,20141017
10183839,20120213,
10180480,20110716,
10149517,20120210,
10075960,20110909,
10183447,20110725,
10180467,20110725,
10180469,20110725,20110725
10180499,20110725,
10858608,20141118,
10195747,20110719,
10195782,20110711,
10195787,20110725,20110725
10173473,20111226,
10935592,20150716,
10463045,20140217,
10463045,20150319,
10201671,20110920,
10194729,20111008,20111008
10195160,20110926,20110926
10173863,20111115,
10087427,20131007,20131007
10087427,20141106,
10172191,20120319,
10235841,20120213,
10740710,20131217,
10174097,20111223,
10174129,20111228,
10174130,20111228,
10740706,20131217,
10179308,20120407,
10179308,20120411,
10171500,20120216,20120216
10171501,20120216,
10171431,20111226,20111226
10087431,20110711,20110711
10091104,20110716,
10803009,20120128,
10149332,20120314,
10149442,20120328,
10149488,20120406,
10640915,20131227,20131229
10173850,20111115,
10171318,20111019,
10171770,20111201,
10654688,20131026,
10654688,20140224,
10654688,20140625,
10654688,20141027,
10172638,20111115,
10184806,20141223,20141223
10184806,20150123,20150123
10184837,20110905,
10184837,20131216,20131216
10184837,20140415,
10184837,20140818,
10184837,20141216,20141216
10184837,20150415,
10172881,20120211,
10381758,20120203,
10172903,20120213,
10182259,20120203,
10174321,20120121,
10624767,20111130,
10182435,20120326,
10180647,20110727,
10180648,20110727,
10174075,20111222,
10174076,20111222,
10089007,20111212,
10171758,20120222,20120222
10155571,20111018,
10100236,20120116,
10173223,20120406,
10931410,20150701,
10171147,20110920,
10171148,20110825,
10171241,20110817,
10171241,20131118,
10171241,20140318,
10171241,20140718,
10171241,20141117,
10172871,20110908,
10173712,20120217,
10173794,20111104,20111104
10173606,20110920,
10179120,20110910,
10179120,20131024,
10149138,20111221,
10149190,20120228,
10173635,20111001,20111001
10748774,20141008,20141008
10053051,20111001,
10174317,20120124,20120124
10169105,20120216,
10169112,20120221,
10800255,20140128,
10874879,20151007,
10172268,20140118,
10172268,20150417,
10172267,20140120,
10172267,20150319,
10184504,20111228,
10180180,20120229,
10168730,20110711,20110711
10172173,20131028,
10172173,20141127,
10172269,20110823,
10780077,20140415,
10158499,20120220,
10173007,20110711,
10181207,20120214,
10155414,20120121,
10155888,20111114,
10171997,20110719,20110719
10172063,20131230,20140101
10172063,20150130,
10172157,20140917,20140917
10169443,20111021,
10171957,20110714,
10172009,20110725,
10172350,20110909,20110909
10155051,20110711,
10174538,20120217,
10879425,20150120,20150120
10052487,20110725,
10286069,20120213,
10158570,20110817,
10173563,20110912,
10173629,20110929,
10929897,20150626,
10173646,20111003,
10169369,20110920,
10169385,20110928,
10174814,20110930,20110930
10904285,20150619,
10876517,20150313,
10787898,20140428,
10837563,20140402,20140402
10635733,20131211,
10168436,20120319,
10184535,20120116,
10173082,20110723,
10167476,20131010,
10167476,20141110,20141110
10459511,20111020,
10159147,20110723,
10783835,20150122,20150126
10171367,20111018,20111018
10159155,20110725,
10602739,20150501,
10930918,20150701,
10951566,20151014,20151014
10053087,20111015,
10159079,20110725,
10772861,20131021,
10772861,20140314,20140314
10706066,20140224,
10171617,20111230,
10171617,20131230,
10171617,20150130,
10171675,20120128,
10173105,20120319,20120319
10170648,20140722,
10170659,20140722,20140722
10170659,20150921,20150921
10169152,20120306,
10169161,20110718,20110718
10877003,20140512,
10168016,20131003,
10167092,20110711,
10163698,20120126,20120126
10857537,20140818,
10166804,20110910,
10167064,20110716,
10885901,20120403,
10885901,20140814,
10160005,20140917,20140917
10158538,20140701,20140702
10158538,20150901,
10159128,20110716,
10159149,20110725,
10091525,20110915,
10167349,20110917,
10167679,20120116,
10167982,20140515,
10169174,20110723,
10171174,20131206,20131209
10053064,20111011,
10747686,20141006,
10155045,20110711,
10661914,20110831,
10172399,20110916,
10652865,20110926,
10172481,20111001,
10911399,20141112,
10169370,20110922,
10155737,20110915,
10155543,20110712,
10221057,20110723,
10158727,20141017,
10465758,20140619,
10170719,20140707,20140707
10158819,20110928,20110928
10159249,20110726,20110726
10159288,20110901,
10810337,20140603,
10169311,20110827,
10169828,20131125,20131125
10169828,20150309,
10761970,20120326,
10168831,20110822,
10663199,20140224,
10160624,20140107,
10740483,20120130,
10160665,20120302,
10149218,20120104,
10149230,20120116,
10160281,20110906,20110906
10148589,20110922,
10148594,20111224,
10148594,20131123,20131123
10790451,20140701,20140702
10148608,20110926,
10148611,20110927,
10148634,20111003,
10148634,20140104,
10148708,20120331,20120331
10053266,20110725,
10145835,20140623,
10148580,20110920,
10169726,20150314,20150326
10888893,20150714,20150714
10888893,20151112,20151112
10171021,20120206,
10155546,20120308,
10158816,20110725,
10158844,20120204,20120204
10172143,20110819,
10172145,20110819,
10870715,20150116,
10172729,20120203,
10173591,20110916,
10154269,20110725,
10155264,20111229,
10883165,20150130,20150130
10883165,20150731,
10158909,20120406,20120406
10155833,20111015,
10089070,20111224,
10089068,20111224,
10089069,20111224,
10148311,20110711,20110711
10148442,20110905,
10159138,20110723,
10159151,20110725,
10159164,20141022,20141022
10159164,20151021,20151021
10168737,20110718,
10767997,20141124,
10868736,20150909,20150909
10859182,20141120,
10155076,20140214,
10847108,20150813,
10156078,20120131,20120131
10609467,20120412,
10571604,20110723,
10148793,20120125,
10168733,20110712,20110712
10168739,20110723,
10171220,20110901,
10171220,20151030,
10155287,20111010,
10155178,20120128,
10155556,20110721,
10172050,20150206,
10172207,20110817,
10159197,20120125,
10156038,20120116,
10874573,20140826,
10164081,20110927,
10975971,20151201,
10155206,20110903,
10171314,20111018,
10168787,20131114,
10169115,20120222,
10169115,20140524,
10169115,20150623,
10706756,20140630,
10155912,20111118,20111118
10158818,20110928,
10060599,20111223,
10473264,20111228,
10155152,20140213,
10155237,20110915,
10148453,20110906,
10148486,20110912,
10148510,20110914,
10148545,20110916,
10148551,20110917,
10148553,20110917,
10148558,20110920,
10053033,20110926,20110926
10167320,20110912,
10166665,20110715,20110715
10159084,20131028,20131028
10159084,20141126,20141127
10148450,20110906,20110906
10172260,20110819,20110819
10172309,20110917,20110917
10168735,20110718,
10168756,20140825,
10168756,20150924,
10168758,20110727,
10168741,20110725,
10807000,20150210,20150210
10543906,20110721,
10155028,20110725,20110725
M970_128745,20111114,
10174583,20120224,
10170688,20110920,
10170688,20140419,20140419
10173490,20110901,
10173491,20110901,
10158693,20150317,20150317
10953601,20150917,
10368932,20110713,
M970_126330,20110725,
M970_126331,20110725,
M970_126194,20140120,
M970_124154,20110825,
M970_124154,20140917,20140917
10957480,20151002,20151004
10369769,20110723,
M970_125530,20110826,
10369742,20110718,
10921649,20150601,
10957671,20150917,
10708334,20131104,
M970_127950,20110711,20110711
M970_127992,20110715,
M970_125451,20120309,
10849884,20150819,
M970_123233,20140121,
M970_123233,20140522,
10369221,20111115,
10856971,20141114,
M970_126732,20110719,
10369755,20110720,
M970_128072,20110723,
10897022,20151201,20151201
10788894,20140429,
10753479,20141017,20141017
10755632,20141023,
10928864,20131202,
10279823,20140120,
10279823,20150212,
M970_119232,20110714,
10770304,20141201,
10053651,20110908,
10052943,20110901,
10100240,20120116,
10368918,20110711,
10676169,20140409,
10368723,20120312,
M970_122425,20110725,
M970_121163,20110819,
M970_121821,20140710,
M970_121821,20141110,
10416148,20110905,
M970_119295,20141114,
10371008,20141007,20141008
10884430,20151105,20151107
M970_123275,20120128,
M970_120953,20110711,
10643579,20110910,20110910
M970_118600,20110714,
10282671,20110902,
M970_126340,20110912,
10844234,20150630,20150630
10863707,20150917,20150917
10100225,20120116,
10517896,20110908,
10268367,20110820,
10935002,20150721,
10757202,20140128,
10340615,20120206,20120206
10340483,20120116,20120116
10601763,20141120,20141120
10339868,20110721,
10339883,20110723,
10172298,20110829,
10885168,20150205,
10815405,20140702,
10295142,20150521,
10702917,20140714,
10871977,20150102,20150103
10501730,20120206,20120206
10195775,20110711,
10896753,20141115,
10382353,20120203,
10485062,20131217,
10517374,20111021,
10298594,20110711,
10237948,20120213,
10237949,20120213,
10928190,20150622,20150717
10298360,20120109,
10268461,20120317,
10458780,20120120,
10943606,20150813,20150813
10927191,20150701,20150701
10942962,20150818,20150818
10377291,20111108,
10467929,20120123,
10296679,20110715,
10943110,20150810,
10382335,20120128,
10311399,20111214,
10107668,20110712,
10742075,20131220,
10517060,20120331,
10762778,20140412,
10381329,20120406,
10053581,20110726,
10393622,20110725,
10052233,20110920,
10107694,20110725,
10881883,20150126,20150126
10053089,20120316,
10785914,20140422,
10843083,20150526,
10752173,20140115,
10102425,20120214,
10099535,20120116,20120116
10053225,20110827,
10053351,20110723,
10052807,20110725,20110725
10053454,20110903,
10100571,20120214,20120214
10892020,20140102,
10892020,20140506,
10892020,20150223,
10938128,20150724,
10100659,20120314,
10052763,20111128,20111128
10052996,20110914,
10052997,20110914,
M903_054675,20120116,
10737511,20140513,20140513
10102138,20120214,
M903_054711,20120214,
10882028,20150127,20150127
10600597,20150625,
10600597,20140127,
10600597,20140526,
10600597,20141027,20141112
10600597,20150223,
10099397,20120116,
10099399,20120116,
10101535,20120214,
10052808,20110725,
10841945,20140922,
10823481,20140724,
10053375,20110723,
10852441,20141030,20141030
10852441,20151120,20151120
M903_051959,20110723,
10053075,20111011,
10052951,20110725,
10711163,20140115,20140115
10340499,20120123,
10052621,20131021,20131021
10052621,20141119,20141119
10052620,20131021,
10052620,20141119,20141124
10053074,20111011,
10053353,20120312,
10101206,20120314,
10455646,20120331,
10053023,20120120,
10053306,20111229,
10053545,20110829,
10052023,20120404,
10817705,20140709,
10203213,20110711,
10203448,20110819,
10053014,20110916,
10740817,20131218,
10740817,20141230,
10052958,20110903,
10148479,20110912,
10148516,20110914,
10052992,20110913,
10053056,20111003,20111003
10809255,20150316,
10052804,20110725,
10511332,20120202,
10053053,20111003,
10053498,20110921,
10052934,20110830,
10052995,20110915,
10491058,20120116,20120116
10139151,20111013,
10325538,20111014,
10785151,20140423,
10785151,20140823,
10889378,20150213,
10876592,20150616,
10876592,20150113,20150113
10324053,20111017,20111017
M880_045879,20110725,
10325009,20120206,
10324283,20110926,
10889712,20151105,
10433564,20110824,
10433565,20110824,20110824
10171981,20110916,20110916
10324330,20110719,20110719
10324781,20110906,
10323914,20110727,
10744700,20141025,20141025
10267600,20110725,
M880_045976,20110714,20110714
10323818,20110714,20110714
10883699,20111005,20111005
10883699,20150608,
10883699,20150204,
10883699,20151002,
10323431,20111114,
10324811,20110725,
10902995,20131126,
10903002,20131127,
10731300,20131126,
10325292,20140827,
10325292,20151029,20151103
10324631,20110928,
10323809,20110711,
10913169,20111212,20111212
10773975,20140414,
10906156,20140812,
10906156,20141211,
10906156,20150423,
10324867,20111217,
10864446,20150909,20150912
10322875,20120406,20120406
10322875,20140602,
10322875,20150803,
10482604,20111018,
10323265,20120312,
10456490,20120404,
10456483,20120404,
10324513,20110820,
10107674,20110716,
10324159,20120316,
10324067,20111021,
10323683,20110906,
10654982,20110824,
10949854,20150902,
10892093,20150223,
10954419,20150917,
10323828,20110721,
10889166,20150212,
10889166,20150316,
10323508,20110726,
10325394,20140409,20140413
10783225,20150119,
10915002,20150721,20150721
10675695,20111216,
10676219,20110726,
10433952,20120125,
10324000,20110928,20110928
10324000,20131230,20131230
10324001,20110928,
10882147,20150328,
10782319,20140416,
10782319,20150423,
10323950,20110909,
10323835,20110725,
10324139,20120116,
10482858,20110927,
10323592,20120203,
10810030,20150318,
10810401,20140618,20140618
10585828,20120131,
10266455,20110725,20110725
10742543,20131221,
10752681,20140317,20140319
10267931,20110820,
M860_455241,20110820,
M860_458650,20110920,
10323935,20110909,
10350894,20110820,
10775335,20110916,20110916
10324840,20131106,
10754818,20140321,
10324108,20111210,
M880_044000,20111019,
10324682,20111013,
10323438,20110820,
10323438,20150420,
10269077,20111114,
10877994,20140705,
10877994,20151014,
10874930,20140716,
10874930,20151002,
M860_466386,20110718,
10324004,20110929,
10619453,20120326,20120326
10324803,20111118,
10173474,20111017,
10350583,20110927,
10804443,20140602,20140602
10324511,20110820,
10453363,20120326,
10453367,20120326,
10771366,20141204,20141204
10323144,20110817,20110817
10323144,20140318,20140318
10181258,20110716,
10904599,20150420,20150420
M860_470463,20110725,
10267388,20120227,
10267419,20141006,20141007
10324966,20120120,
10349402,20110920,
10349402,20140417,
10266478,20140118,20140119
10323107,20120327,
10774657,20140314,
M860_470707,20120305,
M860_471247,20110725,
10269632,20120123,
10706789,20131030,
M860_472599,20110917,
10268490,20110715,
10455239,20120330,20120330
M860_470213,20110913,
M860_454059,20150323,
10879173,20150119,20150119
10799826,20150420,20150420
M860_460252,20110727,
10375226,20110711,
10268893,20110910,
M860_465639,20140823,
10267128,20150909,
10860025,20140702,
10860025,20141125,
10233786,20120227,
10267168,20131205,
10862242,20140317,20140409
10862242,20150903,
M100_180197,20111115,
10853584,20140618,20140711
10853584,20150803,20150803
10140960,20111213,
M188_726854,20120301,
10266991,20131109,
10352200,20120213,
10459162,20110916,
10269197,20111205,
M860_454601,20111015,
10281142,20110716,
10350225,20110922,
10656056,20140208,
10172476,20111001,20111001
10934884,20150112,20150112
10266659,20110909,
10266659,20150110,
10633831,20150102,
10350658,20111111,
10350659,20111111,
10393458,20150518,20150518
10669546,20141115,
10669546,20150420,20150420
10350173,20110826,
10672043,20150526,
M860_463544,20141024,20141024
10281088,20150212,
10268531,20110722,
10267904,20110819,
10267904,20131123,
10268691,20110726,
10268169,20111128,
10267155,20111116,20111116
10268285,20120118,20120118
10267726,20110711,20110711
M860_467586,20111104,
10267722,20110711,
10267713,20110711,
10349999,20110817,
10350608,20111014,
10349764,20120228,20120228
10798800,20150518,
10798800,20140117,
M860_456380,20120214,
M860_456443,20120105,20120105
M860_456517,20110902,
10269388,20111219,
M860_438845,20110921,
10596342,20141117,
10267752,20110725,20110725
10776979,20140324,
10748744,20140308,20140308
10748744,20140408,20140408
10692930,20111012,
10454611,20111226,20111226
10350554,20110916,
10811297,20140624,20140625
10811297,20141025,20141025
10881514,20150526,
10881514,20150126,
10350060,20110725,
10350375,20110902,
10349810,20111115,20111115
10266965,20140718,20140718
M860_451221,20110713,
10267721,20110711,
10268369,20120202,
M860_446301,20140827,
10349234,20131021,
10269028,20111007,20111007
M860_456084,20110712,
10195182,20110819,
10197596,20140402,20140404
M830_049159,20110711,
10790320,20140501,
10767009,20150521,
10350236,20110928,20110928
10170843,20120123,
10757720,20141103,
10171681,20140215,
10171681,20150417,20150417
10174189,20120105,20120105
10174381,20120202,
10174387,20120202,
10174490,20120214,
10173687,20111014,
10170920,20120307,20120307
10173045,20120307,20120307
10172083,20140818,20140818
10168679,20110726,20110726
10168679,20120411,
10168679,20120412,
10172991,20140725,
10171036,20151021,
10171787,20140303,
10174593,20120227,
10174592,20120227,
10349474,20141020,20141020
10349232,20131220,
10349232,20150121,
10774240,20140314,20140317
10349275,20110820,
10174118,20120128,
10174447,20120210,20120210
10889707,20110725,
10180491,20110725,
10180493,20110725,
10180484,20110725,
10172838,20110905,
10172856,20110906,
10174652,20140520,20140520
10836069,20150721,20150721
M860_453499,20140721,
10350576,20110926,20110926
10534038,20150706,
M860_8601159,20140113,20140113
M860_8601159,20150212,
M860_467739,20111012,
10601791,20120201,
10837185,20150610,
10856737,20141114,
M860_438445,20111017,
M860_438445,20140617,
10691428,20140602,20140602
10892260,20151030,20151108
10173039,20110716,
10349701,20110823,20110823
10745964,20141101,
10350057,20110725,
10268186,20111104,
10747099,20140103,20140104
10757284,20140128,
10853878,20140314,20140314
10853878,20140714,20140714
10853878,20141115,20141115
10853878,20150316,
10349302,20140313,
10349302,20150714,
10953492,20150917,20151005
10622660,20140107,20140108
10349681,20140124,
10350042,20111017,
10350324,20111213,
10350325,20111213,
10421405,20140127,
10933945,20150714,
10814471,20140705,
10350527,20110829,
10704105,20131019,20131020
M830_049008,20111010,
M860_471445,20120326,
M860_448661,20120125,
10882115,20150328,
10883336,20150130,
10350442,20120323,
10350442,20150206,
10943471,20150813,
10269639,20120124,
10661259,20140217,
10661259,20150320,20150320
10882732,20150130,
10701269,20131016,
10908830,20150901,
10642795,20111202,20111202
10349808,20110726,
10822115,20150428,20150428
10797367,20110824,
10797367,20131227,
10797367,20150212,
M860_451062,20120126,
10498362,20120303,
M860_447983,20110926,
10391291,20110711,
M830_048487,20110725,
10688535,20111224,
10688535,20140922,
10936505,20150716,20150717
10317728,20111217,
10267662,20110725,
10268899,20110926,
10349347,20111226,
10828205,20150818,20150923
10344590,20110817,
10350238,20110929,
10329440,20120305,
10253232,20110829,
10842200,20150714,20150722
10349406,20150221,
10350133,20111128,
10788244,20140506,20140506
10788244,20150502,
10349955,20111003,
M860_449962,20111231,
10268468,20110711,
10269405,20111221,
10349717,20120402,20120402
10349717,20150702,20150702
10350477,20111115,
10671870,20140324,
10939234,20150425,
10350796,20120125,
10349601,20120305,
10636680,20110822,
10636680,20140113,20140113
10636680,20150311,20150313
10350154,20110726,
10349656,20110916,
10349813,20111116,
10253614,20120131,
10874066,20150107,20150107
10874069,20150107,
10817229,20150408,20150408
10349269,20110822,
10349269,20151030,20151031
10697947,20110913,
10697947,20131227,20131227
10350591,20111004,
10350591,20131119,
10349341,20120317,
10349341,20131016,
10349379,20111008,20111008
10349379,20140310,20140313
10349379,20150409,
10839547,20150616,20150621
10349243,20150302,20150303
10893597,20150702,20150705
10841283,20140919,20140919
10296229,20110824,
10357694,20111003,
10216359,20140224,20140224
10216359,20150427,20150427
10416078,20131216,
10416078,20150116,
10732027,20131120,20131120
10349340,20150418,20150418
10268095,20111115,
M830_047063,20111114,
M830_047063,20150113,20150113
10349178,20111107,
10763588,20140415,
10849492,20150721,20150721
10169264,20111229,
10880678,20150122,
M830_036755,20110820,
10352199,20120213,
10351119,20110920,20110920
10791530,20140508,
10349419,20120227,
10761738,20140408,
10818668,20140712,20140713
10236678,20120321,20120321
10236678,20140521,20140521
10236678,20150721,20150721
10802084,20140527,
10761684,20140208,20140208
10906952,20150624,
10300497,20110715,
10762275,20140610,20140610
10700603,20140609,
10846638,20111226,
10339221,20110726,20110726
10253425,20141118,
10783637,20140419,20140419
10783637,20140820,
10311444,20111219,
10247618,20110711,
10830912,20140821,20140822
10350647,20111109,
10350648,20111109,
10644497,20140712,20140712
M100_179784,20110727,
10797719,20150213,20150213
10883639,20150212,20150212
10804531,20140602,
10214282,20150309,
10214282,20150409,
10748797,20140108,
10411841,20120412,
10339600,20110929,
10339599,20110929,20110929
10977049,20151201,20151201
M970_125453,20120128,
M970_125453,20140716,
10174408,20120204,
10183444,20110723,
10816048,20140708,
10829234,20140916,
10909843,20150501,
10794800,20140512,
10890885,20150420,
10411421,20131016,
10411421,20141016,
10412421,20120130,
10412422,20120123,
10409836,20120317,20120317
10803033,20140529,
10389757,20140421,
10389757,20140822,20140909
10894439,20150420,20150420
10172186,20110819,
10415807,20120116,20120116
10712417,20131228,
10712417,20140428,
10710945,20140813,
10216181,20110825,
10492847,20140123,20140123
10492847,20150121,20150121
10800436,20131224,20131224
10800436,20150121,
10833326,20131104,20131104
10833326,20150427,
M731_032042,20110718,
10444538,20111206,20111206
10892283,20150224,
10410865,20120126,
10235465,20140123,
10910711,20151002,
10875864,20150312,20150312
10779464,20140716,
10747344,20141006,20141006
10808462,20140102,
M730_017410,20111214,
10346525,20110725,
10416553,20110830,
10416553,20131228,20131228
10416553,20140328,
10253031,20110920,20110920
10416027,20110723,
10773845,20140318,20140318
10773845,20140718,
10832421,20150526,
10817188,20140708,
10824270,20140729,
M731_033341,20110711,20110711
10806876,20140609,20140609
10925794,20150813,20150813
10411221,20110820,
10938021,20140908,
10938021,20150103,
10215930,20110725,
10762601,20140411,
10603327,20120321,
10410175,20110719,
10410748,20111105,
10797541,20150312,20150313
10744170,20140424,
10744170,20140526,
10768825,20141027,20141028
10768825,20151030,20151030
10416900,20120214,
10416899,20120214,
10415450,20120209,
10415450,20140310,
10875242,20150110,
