id,date,end,interval
10358252,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-88
10358364,Wed Feb 29 2012 00:00:00 GMT+0000 (GMT),Wed Jul 01 2009 00:00:00 GMT+0100 (BST),-973
10323275,Sun Sep 01 2013 00:00:00 GMT+0100 (BST),Fri Feb 28 2014 00:00:00 GMT+0000 (GMT),180
10345501,Mon Mar 19 2012 00:00:00 GMT+0000 (GMT),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),347
10344112,Sun Sep 30 2012 00:00:00 GMT+0100 (BST),Thu Aug 15 2013 00:00:00 GMT+0100 (BST),319
10351143,Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),Tue Apr 30 2013 00:00:00 GMT+0100 (BST),119
10343239,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),15
10060557,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Sat Sep 01 2012 00:00:00 GMT+0100 (BST),-211
10091143,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Wed Feb 01 2012 00:00:00 GMT+0000 (GMT),-454
10358735,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),32
10358855,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Sat Dec 01 2012 00:00:00 GMT+0000 (GMT),-150
10358858,Sun Mar 30 2014 00:00:00 GMT+0000 (GMT),Sat Nov 01 2014 00:00:00 GMT+0000 (GMT),216
10344962,Wed Dec 31 2014 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-729
10340759,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Sun Jul 15 2012 00:00:00 GMT+0100 (BST),-108
10544837,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Wed May 15 2013 00:00:00 GMT+0100 (BST),196
10301537,Sat Dec 31 2011 00:00:00 GMT+0000 (GMT),Thu Mar 15 2012 00:00:00 GMT+0000 (GMT),75
10640499,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Fri Feb 15 2013 00:00:00 GMT+0000 (GMT),-197
10359569,Sat May 31 2014 00:00:00 GMT+0100 (BST),Wed May 01 2013 00:00:00 GMT+0100 (BST),-395
10625879,Sat Nov 30 2013 00:00:00 GMT+0000 (GMT),Tue Oct 29 2013 00:00:00 GMT+0000 (GMT),-32
10344586,Sat Oct 31 2015 00:00:00 GMT+0000 (GMT),Sat Nov 01 2014 00:00:00 GMT+0000 (GMT),-364
10310297,Tue Jan 31 2012 00:00:00 GMT+0000 (GMT),Mon Aug 15 2011 00:00:00 GMT+0100 (BST),-169
10344418,Tue Sep 30 2014 00:00:00 GMT+0100 (BST),Tue Apr 01 2014 00:00:00 GMT+0100 (BST),-182
10540404,Mon Jun 30 2014 00:00:00 GMT+0100 (BST),Tue Jan 13 2015 00:00:00 GMT+0000 (GMT),197
10687515,Wed Apr 30 2014 00:00:00 GMT+0100 (BST),Tue May 06 2014 00:00:00 GMT+0100 (BST),6
10301518,Thu May 31 2012 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-335
10694004,Sun Aug 31 2014 00:00:00 GMT+0100 (BST),Mon Jun 15 2015 00:00:00 GMT+0100 (BST),288
10301030,Tue Feb 11 2014 00:00:00 GMT+0000 (GMT),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-375
10323834,Mon Oct 07 2013 00:00:00 GMT+0100 (BST),Sun Jun 15 2014 00:00:00 GMT+0100 (BST),251
10309285,Sat Nov 30 2013 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-883
10309286,Thu Oct 31 2013 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-853
10591332,Wed Jul 31 2013 00:00:00 GMT+0100 (BST),Sun Sep 01 2013 00:00:00 GMT+0100 (BST),32
10314547,Mon Jun 30 2014 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-637
10618322,Thu Oct 31 2013 00:00:00 GMT+0000 (GMT),Tue Oct 15 2013 00:00:00 GMT+0100 (BST),-16
10549466,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Thu Aug 01 2013 00:00:00 GMT+0100 (BST),32
10163002,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Wed Feb 15 2012 00:00:00 GMT+0000 (GMT),-410
10300662,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),1
10864434,Fri Jul 31 2015 00:00:00 GMT+0100 (BST),Wed Oct 01 2014 00:00:00 GMT+0100 (BST),-303
10864434,Fri Jul 31 2015 00:00:00 GMT+0100 (BST),Wed Oct 01 2014 00:00:00 GMT+0100 (BST),-303
10864434,Fri Jul 31 2015 00:00:00 GMT+0100 (BST),Wed Oct 01 2014 00:00:00 GMT+0100 (BST),-303
10301540,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),1
10298603,Fri Oct 31 2014 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-1218
10490717,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Fri Jun 15 2012 00:00:00 GMT+0100 (BST),-46
10622090,Fri Jan 31 2014 00:00:00 GMT+0000 (GMT),Tue Feb 25 2014 00:00:00 GMT+0000 (GMT),25
10309277,Mon Mar 31 2014 00:00:00 GMT+0100 (BST),Fri Feb 15 2013 00:00:00 GMT+0000 (GMT),-409
10738887,Fri Oct 31 2014 00:00:00 GMT+0000 (GMT),Wed Jan 01 2014 00:00:00 GMT+0000 (GMT),-303
10738887,Fri Oct 31 2014 00:00:00 GMT+0000 (GMT),Wed Jan 01 2014 00:00:00 GMT+0000 (GMT),-303
10738887,Fri Oct 31 2014 00:00:00 GMT+0000 (GMT),Wed Jan 01 2014 00:00:00 GMT+0000 (GMT),-303
10738887,Fri Oct 31 2014 00:00:00 GMT+0000 (GMT),Wed Jan 01 2014 00:00:00 GMT+0000 (GMT),-303
10159581,Mon Mar 31 2014 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-546
10159752,Thu Jul 31 2014 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-668
10159760,Sun Aug 31 2014 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-699
10298602,Wed Dec 31 2014 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-1279
10173144,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),1
10298609,Thu Oct 31 2013 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-853
10286336,Sat Nov 30 2013 00:00:00 GMT+0000 (GMT),Fri Jun 01 2012 00:00:00 GMT+0100 (BST),-547
10168748,Mon Apr 30 2012 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-304
10159782,Sat Jan 31 2015 00:00:00 GMT+0000 (GMT),Mon Dec 01 2014 00:00:00 GMT+0000 (GMT),-61
10160057,Sat Nov 30 2013 00:00:00 GMT+0000 (GMT),Sat Dec 15 2012 00:00:00 GMT+0000 (GMT),-350
10140933,Fri Nov 30 2012 00:00:00 GMT+0000 (GMT),Thu Nov 15 2012 00:00:00 GMT+0000 (GMT),-15
10744313,Mon Jun 09 2014 00:00:00 GMT+0100 (BST),Sat Oct 11 2014 00:00:00 GMT+0100 (BST),124
10744313,Mon Jun 09 2014 00:00:00 GMT+0100 (BST),Sat Oct 11 2014 00:00:00 GMT+0100 (BST),124
10298611,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-549
10497646,Tue Apr 02 2013 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),-32
10497646,Tue Apr 02 2013 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),-32
10456271,Tue Sep 30 2014 00:00:00 GMT+0100 (BST),Fri Nov 01 2013 00:00:00 GMT+0000 (GMT),-333
10621647,Sun Dec 01 2013 00:00:00 GMT+0000 (GMT),Tue Oct 22 2013 00:00:00 GMT+0100 (BST),-40
10621647,Sun Dec 01 2013 00:00:00 GMT+0000 (GMT),Tue Oct 22 2013 00:00:00 GMT+0100 (BST),-40
10324589,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-30
10310386,Wed Feb 29 2012 00:00:00 GMT+0000 (GMT),Fri Feb 15 2013 00:00:00 GMT+0000 (GMT),352
10280119,Sun Jun 01 2014 00:00:00 GMT+0100 (BST),Mon Nov 12 2012 00:00:00 GMT+0000 (GMT),-566
10112940,Tue Apr 02 2013 00:00:00 GMT+0100 (BST),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),-1
10605754,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Tue Sep 24 2013 00:00:00 GMT+0100 (BST),24
10299297,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),1
10299787,Wed Jul 31 2013 00:00:00 GMT+0100 (BST),Tue Aug 13 2013 00:00:00 GMT+0100 (BST),13
10584516,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Tue Aug 06 2013 00:00:00 GMT+0100 (BST),98
10867656,Sun Oct 18 2015 00:00:00 GMT+0100 (BST),Mon Dec 14 2015 00:00:00 GMT+0000 (GMT),57
10867656,Sun Oct 18 2015 00:00:00 GMT+0100 (BST),Mon Dec 14 2015 00:00:00 GMT+0000 (GMT),57
10867656,Sun Oct 18 2015 00:00:00 GMT+0100 (BST),Mon Dec 14 2015 00:00:00 GMT+0000 (GMT),57
10298605,Sat Jan 31 2015 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-1310
10300797,Wed Nov 30 2011 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-152
10296160,Tue Aug 06 2013 00:00:00 GMT+0100 (BST),Fri Nov 22 2013 00:00:00 GMT+0000 (GMT),108
10087298,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Fri Mar 15 2013 00:00:00 GMT+0000 (GMT),-16
10416125,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Thu Nov 01 2012 00:00:00 GMT+0000 (GMT),1
10279949,Sat Oct 31 2015 00:00:00 GMT+0000 (GMT),Tue Oct 21 2014 00:00:00 GMT+0100 (BST),-375
10579538,Fri Aug 31 2012 00:00:00 GMT+0100 (BST),Sat Sep 01 2012 00:00:00 GMT+0100 (BST),1
10579538,Fri Aug 31 2012 00:00:00 GMT+0100 (BST),Sat Sep 01 2012 00:00:00 GMT+0100 (BST),1
10158541,Mon Aug 31 2015 00:00:00 GMT+0100 (BST),Mon Dec 01 2014 00:00:00 GMT+0000 (GMT),-273
10674646,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Thu Apr 25 2013 00:00:00 GMT+0100 (BST),-5
10298596,Fri Jan 31 2014 00:00:00 GMT+0000 (GMT),Wed Jun 15 2011 00:00:00 GMT+0100 (BST),-961
10268487,Thu Dec 22 2011 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-174
10270163,Fri May 01 2015 00:00:00 GMT+0100 (BST),Fri May 01 2015 00:00:00 GMT+0100 (BST),0
10268655,Thu May 28 2015 00:00:00 GMT+0100 (BST),Thu May 28 2015 00:00:00 GMT+0100 (BST),0
10277046,Sat Jun 30 2012 00:00:00 GMT+0100 (BST),Thu Apr 01 2010 00:00:00 GMT+0100 (BST),-821
10771787,Fri Jul 31 2015 00:00:00 GMT+0100 (BST),Tue Mar 24 2015 00:00:00 GMT+0000 (GMT),-129
10451198,Thu Feb 28 2013 00:00:00 GMT+0000 (GMT),Sat Dec 15 2012 00:00:00 GMT+0000 (GMT),-75
10592921,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Sun Sep 01 2013 00:00:00 GMT+0100 (BST),305
10159460,Sat Jan 31 2015 00:00:00 GMT+0000 (GMT),Mon Dec 01 2014 00:00:00 GMT+0000 (GMT),-61
10159488,Sat Dec 31 2011 00:00:00 GMT+0000 (GMT),Sun Jan 01 2012 00:00:00 GMT+0000 (GMT),1
10159488,Sat Dec 31 2011 00:00:00 GMT+0000 (GMT),Sun Jan 01 2012 00:00:00 GMT+0000 (GMT),1
10159489,Sat Jan 31 2015 00:00:00 GMT+0000 (GMT),Mon Dec 01 2014 00:00:00 GMT+0000 (GMT),-61
10286109,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Wed Jun 15 2011 00:00:00 GMT+0100 (BST),-596
10112988,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-30
10113011,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-30
10113024,Fri Nov 30 2012 00:00:00 GMT+0000 (GMT),Wed Feb 01 2012 00:00:00 GMT+0000 (GMT),-303
10400575,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-792
10649144,Sat Jan 31 2015 00:00:00 GMT+0000 (GMT),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-729
10649144,Sat Jan 31 2015 00:00:00 GMT+0000 (GMT),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-729
10278582,Wed Feb 29 2012 00:00:00 GMT+0000 (GMT),Sun Jan 01 2012 00:00:00 GMT+0000 (GMT),-59
10277749,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),-29
10771325,Wed Nov 20 2013 00:00:00 GMT+0000 (GMT),Thu Dec 18 2014 00:00:00 GMT+0000 (GMT),393
10771325,Wed Nov 20 2013 00:00:00 GMT+0000 (GMT),Thu Dec 18 2014 00:00:00 GMT+0000 (GMT),393
10148314,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Wed Jun 15 2011 00:00:00 GMT+0100 (BST),-565
10148319,Wed Feb 29 2012 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-243
10285909,Thu Oct 31 2013 00:00:00 GMT+0000 (GMT),Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),-304
10835004,Mon Jun 30 2014 00:00:00 GMT+0100 (BST),Tue Jul 01 2014 00:00:00 GMT+0100 (BST),1
10831843,Fri Jun 06 2014 00:00:00 GMT+0100 (BST),Fri Jun 06 2014 00:00:00 GMT+0100 (BST),0
10174383,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Thu Nov 01 2012 00:00:00 GMT+0000 (GMT),-303
10135098,Wed Dec 31 2014 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-729
10557056,Fri Jun 08 2012 00:00:00 GMT+0100 (BST),Sat Jun 15 2013 00:00:00 GMT+0100 (BST),372
10557056,Fri Jun 08 2012 00:00:00 GMT+0100 (BST),Sat Jun 15 2013 00:00:00 GMT+0100 (BST),372
10299122,Sat Dec 31 2011 00:00:00 GMT+0000 (GMT),Wed Jun 15 2011 00:00:00 GMT+0100 (BST),-199
10295073,Wed Apr 03 2013 00:00:00 GMT+0100 (BST),Wed Apr 03 2013 00:00:00 GMT+0100 (BST),0
10705727,Thu Apr 30 2015 00:00:00 GMT+0100 (BST),Mon Sep 01 2014 00:00:00 GMT+0100 (BST),-241
10562959,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Tue Jun 25 2013 00:00:00 GMT+0100 (BST),86
10108446,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-792
10281077,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-580
10278259,Mon Jun 30 2014 00:00:00 GMT+0100 (BST),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-545
10375267,Wed Sep 30 2015 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-1552
10479543,Wed Jul 31 2013 00:00:00 GMT+0100 (BST),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-180
10131769,Wed Nov 30 2011 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-152
10286333,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Thu Mar 15 2012 00:00:00 GMT+0000 (GMT),-534
10443636,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Tue Oct 08 2013 00:00:00 GMT+0100 (BST),38
10261295,Mon Jan 06 2014 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-370
10620102,Sun Dec 02 2012 00:00:00 GMT+0000 (GMT),Mon Nov 18 2013 00:00:00 GMT+0000 (GMT),351
10109177,Thu Oct 31 2013 00:00:00 GMT+0000 (GMT),Wed May 01 2013 00:00:00 GMT+0100 (BST),-183
10578911,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Tue Jul 30 2013 00:00:00 GMT+0100 (BST),272
10125006,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-730
10282154,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-730
10559505,Sat May 31 2014 00:00:00 GMT+0100 (BST),Mon Jul 01 2013 00:00:00 GMT+0100 (BST),-334
10550037,Sat Jun 30 2012 00:00:00 GMT+0100 (BST),Sat Jun 01 2013 00:00:00 GMT+0100 (BST),336
10672979,Mon Mar 18 2013 00:00:00 GMT+0000 (GMT),Sat Apr 12 2014 00:00:00 GMT+0100 (BST),390
10672979,Mon Mar 18 2013 00:00:00 GMT+0000 (GMT),Sat Apr 12 2014 00:00:00 GMT+0100 (BST),390
10132504,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),-60
10132504,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),-60
10267352,Sat Dec 31 2011 00:00:00 GMT+0000 (GMT),Mon Nov 01 2010 00:00:00 GMT+0000 (GMT),-425
10258085,Tue Jan 22 2013 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),-7
10257627,Mon Jan 21 2013 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),-6
10285973,Wed Jan 16 2013 00:00:00 GMT+0000 (GMT),Sun Jan 15 2012 00:00:00 GMT+0000 (GMT),-367
10255597,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),1
10052984,Sat May 31 2014 00:00:00 GMT+0100 (BST),Wed Apr 01 2015 00:00:00 GMT+0100 (BST),305
10583791,Wed Sep 12 2012 00:00:00 GMT+0100 (BST),Thu Aug 15 2013 00:00:00 GMT+0100 (BST),337
10551503,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-30
10504875,Mon Jun 30 2014 00:00:00 GMT+0100 (BST),Fri Mar 15 2013 00:00:00 GMT+0000 (GMT),-472
10695639,Sun Oct 05 2014 00:00:00 GMT+0100 (BST),Wed Jun 03 2015 00:00:00 GMT+0100 (BST),241
10695639,Sun Oct 05 2014 00:00:00 GMT+0100 (BST),Wed Jun 03 2015 00:00:00 GMT+0100 (BST),241
10529642,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Mon Apr 15 2013 00:00:00 GMT+0100 (BST),15
10173486,Fri May 31 2013 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-242
10670036,Mon Aug 10 2015 00:00:00 GMT+0100 (BST),Sun Jul 22 2096 00:00:00 GMT+0100 (BST),29567
10602333,Sun Jan 13 2013 00:00:00 GMT+0000 (GMT),Sun Jan 13 2013 00:00:00 GMT+0000 (GMT),0
10586422,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Thu Sep 13 2012 00:00:00 GMT+0100 (BST),-290
10266037,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-211
10685183,Thu Jul 24 2014 00:00:00 GMT+0100 (BST),Thu Jul 24 2014 00:00:00 GMT+0100 (BST),0
10248220,Wed Nov 30 2011 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-152
10248901,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Thu Nov 01 2012 00:00:00 GMT+0000 (GMT),1
10258683,Fri Nov 30 2012 00:00:00 GMT+0000 (GMT),Wed May 01 2013 00:00:00 GMT+0100 (BST),152
10258465,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),1
10768230,Tue Jan 07 2014 00:00:00 GMT+0000 (GMT),Mon Dec 29 2014 00:00:00 GMT+0000 (GMT),356
10768230,Tue Jan 07 2014 00:00:00 GMT+0000 (GMT),Mon Dec 29 2014 00:00:00 GMT+0000 (GMT),356
10254077,Sat Jan 31 2015 00:00:00 GMT+0000 (GMT),Wed Oct 01 2014 00:00:00 GMT+0100 (BST),-122
10266513,Mon Aug 27 2012 00:00:00 GMT+0100 (BST),Sun Feb 03 2013 00:00:00 GMT+0000 (GMT),160
10266513,Mon Aug 27 2012 00:00:00 GMT+0100 (BST),Sun Feb 03 2013 00:00:00 GMT+0000 (GMT),160
10297022,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Tue Oct 01 2013 00:00:00 GMT+0100 (BST),31
10237181,Mon Apr 30 2012 00:00:00 GMT+0100 (BST),Mon Apr 29 2013 00:00:00 GMT+0100 (BST),364
10243441,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Tue Nov 01 2011 00:00:00 GMT+0000 (GMT),-365
10238388,Wed Feb 29 2012 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-243
10549713,Fri Nov 30 2012 00:00:00 GMT+0000 (GMT),Sat Jun 01 2013 00:00:00 GMT+0100 (BST),183
10262542,Sat Dec 31 2011 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-183
10258176,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-30
10258175,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-30
10253231,Sun Aug 31 2014 00:00:00 GMT+0100 (BST),Sat Sep 01 2012 00:00:00 GMT+0100 (BST),-729
10255705,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Wed Jun 15 2011 00:00:00 GMT+0100 (BST),-746
10244730,Tue Jul 16 2013 00:00:00 GMT+0100 (BST),Sun Jul 29 2096 00:00:00 GMT+0100 (BST),30329
10249246,Fri Oct 31 2014 00:00:00 GMT+0000 (GMT),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-637
10234992,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-364
10238393,Mon Mar 31 2014 00:00:00 GMT+0100 (BST),Mon Jul 01 2013 00:00:00 GMT+0100 (BST),-273
10311384,Fri Aug 31 2012 00:00:00 GMT+0100 (BST),Fri Feb 15 2013 00:00:00 GMT+0000 (GMT),168
10229675,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Tue May 01 2012 00:00:00 GMT+0100 (BST),-334
10521913,Mon Apr 30 2012 00:00:00 GMT+0100 (BST),Tue May 01 2012 00:00:00 GMT+0100 (BST),1
10235587,Wed Apr 30 2014 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-668
10087283,Wed Oct 17 2012 00:00:00 GMT+0100 (BST),Thu Aug 08 2013 00:00:00 GMT+0100 (BST),295
10229607,Wed Apr 30 2014 00:00:00 GMT+0100 (BST),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-484
10238853,Thu Apr 19 2012 00:00:00 GMT+0100 (BST),Thu Apr 18 2013 00:00:00 GMT+0100 (BST),364
10590464,Fri May 31 2013 00:00:00 GMT+0100 (BST),Tue Aug 27 2013 00:00:00 GMT+0100 (BST),88
10257869,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Wed May 01 2013 00:00:00 GMT+0100 (BST),-122
10255251,Sun Sep 30 2012 00:00:00 GMT+0100 (BST),Fri Jun 01 2012 00:00:00 GMT+0100 (BST),-121
10256173,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),15
10255144,Mon Nov 11 2013 00:00:00 GMT+0000 (GMT),Thu Dec 11 2014 00:00:00 GMT+0000 (GMT),395
10255144,Mon Nov 11 2013 00:00:00 GMT+0000 (GMT),Thu Dec 11 2014 00:00:00 GMT+0000 (GMT),395
10258184,Thu Feb 23 2012 00:00:00 GMT+0000 (GMT),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),129
10588784,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Tue Aug 20 2013 00:00:00 GMT+0100 (BST),51
10519564,Fri Jul 31 2015 00:00:00 GMT+0100 (BST),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),-851
10579885,Fri Aug 03 2012 00:00:00 GMT+0100 (BST),Thu Aug 01 2013 00:00:00 GMT+0100 (BST),363
10235928,Tue Oct 02 2012 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-93
10247084,Sat Oct 31 2015 00:00:00 GMT+0000 (GMT),Sat Nov 01 2014 00:00:00 GMT+0000 (GMT),-364
10234668,Thu Feb 28 2013 00:00:00 GMT+0000 (GMT),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-242
10235036,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-364
10242984,Wed Jan 16 2013 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-15
10605446,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Tue Sep 24 2013 00:00:00 GMT+0100 (BST),86
10515227,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Fri Mar 15 2013 00:00:00 GMT+0000 (GMT),-169
10235746,Fri Aug 31 2012 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-61
10451135,Thu Feb 28 2013 00:00:00 GMT+0000 (GMT),Sat Dec 15 2012 00:00:00 GMT+0000 (GMT),-75
10248734,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Sat Sep 01 2012 00:00:00 GMT+0100 (BST),-60
10784884,Thu Dec 31 2015 00:00:00 GMT+0000 (GMT),Tue Jan 13 2015 00:00:00 GMT+0000 (GMT),-352
10235846,Thu Jul 31 2014 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-1126
